Observe,Shannon,J,Group,study
218,3.75647406173414,0.69764648642622,CRC,Baxter_16
267,4.13632546008354,0.740315263016746,Normal,Baxter_16
122,3.27011406783827,0.6807035267723,CRC,Baxter_16
169,3.6960761694465,0.720496909362843,CRC,Baxter_16
190,3.86982959802887,0.737528462764504,Normal,Baxter_16
204,3.68950075847303,0.69376034439683,CRC,Baxter_16
136,3.29611348733696,0.670943423464829,CRC,Baxter_16
196,4.00868901421756,0.759492597836435,Normal,Baxter_16
194,3.57758129430703,0.679133945197788,CRC,Baxter_16
167,3.56829719503352,0.697206234672751,Normal,Baxter_16
284,3.98858932902593,0.706073202118948,CRC,Baxter_16
251,4.23047805614579,0.765634619052701,CRC,Baxter_16
290,4.52064506716967,0.797308643440305,CRC,Baxter_16
187,3.34618189659475,0.639669741479536,CRC,Baxter_16
183,3.86899105711204,0.742681896755165,CRC,Baxter_16
211,3.71907330181765,0.694912534873582,CRC,Baxter_16
135,3.0324461749085,0.618201081871679,Normal,Baxter_16
147,3.39235526229288,0.679771783969253,CRC,Baxter_16
196,3.68499752745021,0.698165493810519,CRC,Baxter_16
177,3.520550608955,0.680148525611607,CRC,Baxter_16
213,4.00782379133644,0.747548103602765,CRC,Baxter_16
119,3.13154674022595,0.655255455260709,CRC,Baxter_16
253,4.14933708261025,0.749872585521618,CRC,Baxter_16
225,3.92947806811881,0.725517951351025,Normal,Baxter_16
156,2.92113376233541,0.578458823012351,CRC,Baxter_16
181,3.29808616626121,0.634430710727583,CRC,Baxter_16
165,3.48149569095185,0.681851325821588,CRC,Baxter_16
236,4.15833728317713,0.761066122012084,CRC,Baxter_16
140,3.34500643337609,0.676901755997522,CRC,Baxter_16
188,3.49216644994472,0.666896811753727,CRC,Baxter_16
270,4.25399385203315,0.759855881387376,CRC,Baxter_16
270,4.26812070608349,0.762379244962648,CRC,Baxter_16
200,3.84127414970877,0.724998878693338,CRC,Baxter_16
327,3.92333295492604,0.677609662091691,CRC,Baxter_16
127,3.45800565143476,0.713846428661116,CRC,Baxter_16
221,3.58302323753847,0.663748655914181,CRC,Baxter_16
122,3.16708610486018,0.659257333673074,CRC,Baxter_16
245,3.27424128499709,0.595180440489245,CRC,Baxter_16
178,3.75748296236815,0.725133137248921,CRC,Baxter_16
217,3.97682492043753,0.739200891597015,CRC,Baxter_16
116,2.83975688897008,0.597392028930695,CRC,Baxter_16
238,3.72719487869558,0.681105723923359,CRC,Baxter_16
129,3.13134349670188,0.644334232714725,Normal,Baxter_16
143,3.21542980000797,0.647900556951261,CRC,Baxter_16
193,3.54488197064225,0.673587432168395,CRC,Baxter_16
89,2.88482945336732,0.642696181143199,CRC,Baxter_16
112,2.96422587867379,0.628213751773176,CRC,Baxter_16
133,3.45119239216934,0.70571492989178,CRC,Baxter_16
185,3.59348868881718,0.688360872175463,CRC,Baxter_16
95,2.55583740958042,0.561244291494697,CRC,Baxter_16
113,3.33394027569949,0.705239426835854,Normal,Baxter_16
187,3.98176296975717,0.761170004562316,CRC,Baxter_16
230,4.18241973269944,0.76909870104995,Normal,Baxter_16
189,3.19361159369593,0.609264732639828,CRC,Baxter_16
221,4.07692229146803,0.755242573611528,Normal,Baxter_16
121,3.42736783730733,0.714661702741412,Normal,Baxter_16
178,3.66052067612662,0.706420992038598,Normal,Baxter_16
94,2.72007449208042,0.598700859714273,Normal,Baxter_16
122,2.8031898417138,0.583509067843696,CRC,Baxter_16
84,3.09427748153738,0.698353739731499,CRC,Baxter_16
134,3.36343016519061,0.686717063556125,CRC,Baxter_16
172,3.60890287111573,0.701098930241071,CRC,Baxter_16
180,3.55726628109762,0.685017492584751,Normal,Baxter_16
204,3.94042045143086,0.740942373619237,Normal,Baxter_16
220,3.88360286806613,0.720035418591807,CRC,Baxter_16
108,3.12886750310459,0.668257114405218,Normal,Baxter_16
179,3.55860781202017,0.686011788059671,CRC,Baxter_16
148,3.61723253046439,0.723850085267588,CRC,Baxter_16
137,3.36842880548306,0.684642655381046,CRC,Baxter_16
163,3.46352568968613,0.679955936814013,CRC,Baxter_16
271,3.93743520702686,0.702847499833744,Normal,Baxter_16
165,3.59717701411558,0.704507526079708,CRC,Baxter_16
170,3.24441903832126,0.631726318329714,CRC,Baxter_16
98,2.74800558319014,0.599351161371145,CRC,Baxter_16
141,3.56269091728806,0.719915897357432,CRC,Baxter_16
208,4.01109161252273,0.751487212386724,CRC,Baxter_16
249,3.91240788729373,0.709096744586727,Normal,Baxter_16
282,4.23072250695088,0.749874546630456,CRC,Baxter_16
186,3.88765642433632,0.743942763986664,CRC,Baxter_16
224,3.9475199796373,0.729449033032038,Normal,Baxter_16
212,3.90110438465836,0.728281816929613,CRC,Baxter_16
229,3.47409045565901,0.639357415301441,CRC,Baxter_16
169,3.93103358998022,0.766298480425099,CRC,Baxter_16
261,4.12703856283009,0.741670128013021,CRC,Baxter_16
94,2.63895096796167,0.580845200329077,Normal,Baxter_16
186,3.81178325747956,0.72942365856611,CRC,Baxter_16
158,3.9692417105345,0.784033027457316,Normal,Baxter_16
127,3.00334390437341,0.619989247064577,Normal,Baxter_16
205,3.85023816157974,0.723319733885403,Normal,Baxter_16
234,3.42773029554493,0.628327869810497,CRC,Baxter_16
105,3.04165538982465,0.653562806937473,Normal,Baxter_16
125,3.29907609502721,0.683277076536971,Normal,Baxter_16
199,4.04564945326427,0.76429557473574,Normal,Baxter_16
138,3.38547570937068,0.687091821468224,CRC,Baxter_16
138,3.41103757662899,0.69227967435579,CRC,Baxter_16
274,4.11650745905605,0.733371371726083,CRC,Baxter_16
137,3.68451703604692,0.74888847977124,Normal,Baxter_16
175,3.46371310567211,0.670640201386863,Normal,Baxter_16
131,3.02863735960936,0.621233800157384,Normal,Baxter_16
144,3.604607365072,0.725300357938904,CRC,Baxter_16
163,3.5964877534401,0.706058917626246,CRC,Baxter_16
206,4.26358395311666,0.800240812294496,Normal,Baxter_16
246,4.09728070791271,0.744238685930259,Normal,Baxter_16
202,3.96071130090628,0.746140083109477,Normal,Baxter_16
118,3.43791343977381,0.720633139768461,Normal,Baxter_16
196,4.01932425325294,0.761507567143096,Normal,Baxter_16
170,3.66584873516838,0.713783607378847,CRC,Baxter_16
228,3.69506603617032,0.680572998790997,Normal,Baxter_16
175,3.359314795785,0.650426719083007,Normal,Baxter_16
135,3.6166790660274,0.737304071511923,Normal,Baxter_16
214,4.2362026836877,0.78945613469546,Normal,Baxter_16
88,2.95438234378532,0.659852601267753,Normal,Baxter_16
123,3.10151614159792,0.644513159213305,Normal,Baxter_16
107,3.15311204710473,0.6747758496632,Normal,Baxter_16
112,3.10472559866163,0.657990111547801,CRC,Baxter_16
130,3.40008489416716,0.698523026138813,Normal,Baxter_16
194,3.53123510972519,0.670336027109939,Normal,Baxter_16
167,3.36535397743351,0.657553350156234,Normal,Baxter_16
205,3.516434598949,0.660610183473332,CRC,Baxter_16
200,3.53102777963826,0.666443237608244,Normal,Baxter_16
180,3.82602997371778,0.73677291831568,Normal,Baxter_16
196,3.4613465410815,0.655792222139056,Normal,Baxter_16
212,3.88840671937794,0.72591133979561,Normal,Baxter_16
233,4.12079126615728,0.755964446272019,CRC,Baxter_16
176,3.7911974106586,0.733238399789424,Normal,Baxter_16
263,4.25833158826652,0.764216416788866,Normal,Baxter_16
278,4.25314519274181,0.755762533905301,Normal,Baxter_16
206,3.94809657605986,0.741026339761349,Normal,Baxter_16
180,3.5210860644548,0.678050321918464,CRC,Baxter_16
143,3.21773699715756,0.648365451043557,CRC,Baxter_16
101,2.66811188981552,0.578123990495847,Normal,Baxter_16
80,2.94946128284826,0.67308155078518,Normal,Baxter_16
198,3.64659801683056,0.689563896010681,CRC,Baxter_16
235,4.13216146217489,0.756863584510159,Normal,Baxter_16
315,4.40126656467916,0.765095347944649,CRC,Baxter_16
192,3.76440218254736,0.716006751537179,Normal,Baxter_16
251,4.06914811374802,0.736437023095414,Normal,Baxter_16
220,4.07977390191589,0.756406308528847,Normal,Baxter_16
120,3.09465717609362,0.646404702579245,Normal,Baxter_16
230,4.10549510190261,0.754953149573603,CRC,Baxter_16
205,3.7071787834611,0.69644407919392,CRC,Baxter_16
236,4.30201486193326,0.787362242369225,Normal,Baxter_16
